88.88.224.212,80,probably applied sysctl workaround,1.61498904228,500,500
185.16.200.176,9001,probably new kernel,1.05078697205,500,5
46.101.179.223,9001,probably vulnerable,1.32374000549,500,215
163.172.25.118,22,almost definitely vulnerable,1.53933787346,500,200
80.136.214.228,9001,probably vulnerable,1.32702302933,500,205
94.23.248.158,9001,most likely applied sysctl workaround,1.20694303513,500,499
82.221.101.0,443,almost definitely vulnerable,1.31804394722,500,200
137.74.162.210,9001,probably applied sysctl workaround,1.38930511475,500,500
46.183.221.231,443,probably vulnerable,1.24024796486,500,199
109.66.142.40,9001,probably new kernel,0.973236083984,500,2
95.140.42.183,9001,zero challenge ACKs,0.987673997879,500,0
5.196.12.79,9001,probably vulnerable,1.17113900185,500,163
178.62.197.82,443,probably new kernel,1.0268509388,500,2
188.166.25.4,443,probably vulnerable,1.1124060154,500,128
206.174.113.156,9001,probably new kernel,1.17031908035,500,1
212.69.166.122,443,almost definitely vulnerable,1.24423599243,500,200
65.19.167.131,443,probably vulnerable,1.20300793648,500,194
178.17.170.179,444,probably applied sysctl workaround,1.38164496422,500,500
146.52.80.51,443,probably new kernel,0.976007938385,500,2
185.14.28.154,443,probably vulnerable,1.41652607918,500,199
141.255.161.167,443,almost definitely vulnerable,1.21260213852,500,200
121.73.83.192,9001,probably new kernel,1.10749197006,500,3
31.220.42.233,9001,most likely applied sysctl workaround,1.32838511467,500,499
80.99.169.142,9001,probably vulnerable,1.0794210434,500,127
78.142.19.11,443,probably vulnerable,1.16486382484,500,193
170.75.162.193,20666,almost definitely vulnerable,1.27151489258,500,200
104.131.45.102,9001,almost definitely vulnerable,1.2938439846,500,200
163.172.135.172,9001,probably new kernel,1.02143192291,500,3
94.23.20.28,2342,probably applied sysctl workaround,1.32893705368,500,500
185.117.88.8,2753,probably applied sysctl workaround,1.37989902496,500,500
83.228.93.76,9001,zero challenge ACKs,1.27538704872,500,0
93.180.136.43,2443,probably new kernel,1.02230811119,500,5
31.208.66.202,9001,probably new kernel,1.11805200577,500,3
194.42.108.5,9001,probably new kernel,1.09591507912,500,3
108.59.2.208,9001,almost definitely vulnerable,1.22812914848,500,200
165.255.59.224,9001,probably new kernel,1.04302692413,500,3
69.163.100.12,9001,zero challenge ACKs,1.16654586792,500,0
87.121.46.165,444,almost definitely vulnerable,1.26205086708,500,200
37.209.36.36,9010,probably new kernel,1.17133712769,500,1
185.100.86.100,443,probably vulnerable,1.20542693138,500,187
91.121.119.122,9001,zero challenge ACKs,1.23098397255,500,0
206.40.118.229,443,almost definitely vulnerable,1.1162648201,500,200
193.169.135.133,9001,probably new kernel,1.1736240387,500,3
73.203.30.146,9001,probably new kernel,1.06707406044,500,3
85.190.255.4,443,probably applied sysctl workaround,2.22212505341,500,500
188.194.192.137,9001,probably applied sysctl workaround,1.45474481583,500,500
84.200.122.104,9001,almost definitely vulnerable,1.13832402229,500,200
